datetime,median_house_price,household_income,employment,education_spending,GDP,population,individual_income,health_spending,fed_interest_rate,nasdaq,nyStockExchange
1967-10-12,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,562.52002
1967-10-13,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,563.789978
1967-10-14,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,559.349976
1967-10-15,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,559.349976
1967-10-16,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,559.349976
1967-10-17,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,558.289978
1967-10-18,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,559.669983
1967-10-19,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,560.299988
1967-10-20,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,559.669983
1967-10-21,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,557.23999
1967-10-22,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,557.23999
1967-10-23,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,557.23999
1967-10-24,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,554.169983
1967-10-25,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,554.909973
1967-10-26,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,557.340027
1967-10-27,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,557.450012
1967-10-28,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,556.5
1967-10-29,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,556.5
1967-10-30,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,556.5
1967-10-31,22900,47938,75051000,6409,4336.426587,198712000,3640,20796,3.88,100.0,551.210022
1967-11-01,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,544.22998
1967-11-02,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,541.799988
1967-11-03,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,538.840027
1967-11-04,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,536.929993
1967-11-05,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,536.929993
1967-11-06,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,536.929993
1967-11-07,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,535.030029
1967-11-08,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,535.030029
1967-11-09,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,537.25
1967-11-10,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,540.530029
1967-11-11,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,538.940002
1967-11-12,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,538.940002
1967-11-13,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,538.940002
1967-11-14,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,535.030029
1967-11-15,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,537.25
1967-11-16,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,542.429993
1967-11-17,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,544.22998
1967-11-18,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,536.929993
1967-11-19,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,536.929993
1967-11-20,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,536.929993
1967-11-21,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,545.919983
1967-11-22,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,549.409973
1967-11-23,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,550.890015
1967-11-24,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,550.890015
1967-11-25,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,552.580017
1967-11-26,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,552.580017
1967-11-27,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,552.580017
1967-11-28,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,554.799988
1967-11-29,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,555.119995
1967-11-30,22900,47938,75125000,6409,4336.426587,198712000,3640,20796,4.13,100.0,552.580017
1967-12-01,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,555.330017
1967-12-02,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,558.929993
1967-12-03,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,558.929993
1967-12-04,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,558.929993
1967-12-05,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,559.460022
1967-12-06,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,561.570007
1967-12-07,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,561.150024
1967-12-08,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,560.619995
1967-12-09,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,559.559998
1967-12-10,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,559.559998
1967-12-11,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,559.559998
1967-12-12,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,559.23999
1967-12-13,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,561.359985
1967-12-14,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,562.309998
1967-12-15,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,559.23999
1967-12-16,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,557.76001
1967-12-17,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,557.76001
1967-12-18,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,557.76001
1967-12-19,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,557.340027
1967-12-20,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,560.409973
1967-12-21,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,561.890015
1967-12-22,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,561.039978
1967-12-23,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,561.890015
1967-12-24,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,561.890015
1967-12-25,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,561.890015
1967-12-26,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,561.890015
1967-12-27,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,565.799988
1967-12-28,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,565.690002
1967-12-29,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,569.179993
1967-12-30,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,567.599976
1967-12-31,22900,47938,75473000,6409,4336.426587,198712000,3640,20796,4.51,100.0,567.599976
1968-01-01,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,567.599976
1968-01-02,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,567.599976
1968-01-03,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,564.640015
1968-01-04,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,563.049988
1968-01-05,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,566.429993
1968-01-06,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,570.559998
1968-01-07,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,570.559998
1968-01-08,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,570.559998
1968-01-09,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,569.919983
1968-01-10,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,570.450012
1968-01-11,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,571.719971
1968-01-12,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,572.780029
1968-01-13,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,571.719971
1968-01-14,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,571.719971
1968-01-15,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,571.719971
1968-01-16,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,568.340027
1968-01-17,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,567.809998
1968-01-18,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,567.599976
1968-01-19,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,565.690002
1968-01-20,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,558.080017
1968-01-21,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,558.080017
1968-01-22,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,558.080017
1968-01-23,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,555.440002
1968-01-24,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,553.109985
1968-01-25,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,553.530029
1968-01-26,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,554.590027
1968-01-27,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,553.75
1968-01-28,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,553.75
1968-01-29,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,553.75
1968-01-30,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,550.679993
1968-01-31,23900,50004,74700000,7212,4695.92339,200706000,4000,24019,4.61,100.0,546.23999
1968-02-01,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,547.929993
1968-02-02,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,546.340027
1968-02-03,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,543.700012
1968-02-04,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,543.700012
1968-02-05,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,543.700012
1968-02-06,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,543.909973
1968-02-07,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,544.76001
1968-02-08,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,537.460022
1968-02-09,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,531.01001
1968-02-10,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,525.72998
1968-02-11,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,525.72998
1968-02-12,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,525.72998
1968-02-13,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,525.72998
1968-02-14,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,532.070007
1968-02-15,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,533.130005
1968-02-16,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,530.909973
1968-02-17,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,532.700012
1968-02-18,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,532.700012
1968-02-19,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,532.700012
1968-02-20,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,535.880005
1968-02-21,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,538.309998
1968-02-22,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,535.880005
1968-02-23,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,535.880005
1968-02-24,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,531.539978
1968-02-25,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,531.539978
1968-02-26,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,531.539978
1968-02-27,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,533.440002
1968-02-28,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,530.799988
1968-02-29,23900,50004,75229000,7212,4695.92339,200706000,4000,24019,4.71,100.0,526.25
1968-03-01,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,524.25
1968-03-02,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,516.630005
1968-03-03,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,516.630005
1968-03-04,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,516.630005
1968-03-05,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,514.940002
1968-03-06,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,523.929993
1968-03-07,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,523.080017
1968-03-08,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,522.659973
1968-03-09,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,529.429993
1968-03-10,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,529.429993
1968-03-11,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,529.429993
1968-03-12,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,530.380005
1968-03-13,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,529.530029
1968-03-14,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,518.849976
1968-03-15,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,523.080017
1968-03-16,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,526.150024
1968-03-17,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,526.150024
1968-03-18,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,526.150024
1968-03-19,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,522.869995
1968-03-20,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,522.549988
1968-03-21,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,518.539978
1968-03-22,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,518.640015
1968-03-23,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,518.01001
1968-03-24,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,518.01001
1968-03-25,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,518.01001
1968-03-26,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,521.599976
1968-03-27,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,526.039978
1968-03-28,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,525.619995
1968-03-29,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,529.219971
1968-03-30,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,542.119995
1968-03-31,23900,50004,75379000,7212,4695.92339,200706000,4000,24019,5.05,100.0,542.119995
1968-04-01,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,542.119995
1968-04-02,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,543.280029
1968-04-03,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,548.140015
1968-04-04,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,550.570007
1968-04-05,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,547.609985
1968-04-06,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,557.340027
1968-04-07,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,557.340027
1968-04-08,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,557.340027
1968-04-09,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,561.570007
1968-04-10,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,561.570007
1968-04-11,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,566.75
1968-04-12,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,567.700012
1968-04-13,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,567.700012
1968-04-14,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,567.700012
1968-04-15,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,567.700012
1968-04-16,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,568.22998
1968-04-17,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,569.919983
1968-04-18,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,571.619995
1968-04-19,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,564.530029
1968-04-20,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,561.679993
1968-04-21,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,561.679993
1968-04-22,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,561.679993
1968-04-23,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,568.549988
1968-04-24,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,570.140015
1968-04-25,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,571.830017
1968-04-26,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,573.72998
1968-04-27,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,575.320007
1968-04-28,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,575.320007
1968-04-29,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,575.320007
1968-04-30,24900,50004,75561000,7212,4695.92339,200706000,4000,24019,5.76,100.0,576.159973
1968-05-01,24900,50004,76107000,7212,4695.92339,200706000,4000,24019,6.12,100.0,578.070007
1968-05-02,24900,50004,76107000,7212,4695.92339,200706000,4000,24019,6.12,100.0,581.869995
1968-05-03,24900,50004,76107000,7212,4695.92339,200706000,4000,24019,6.12,100.0,582.190002
1968-05-04,24900,50004,76107000,7212,4695.92339,200706000,4000,24019,6.12,100.0,580.919983
1968-05-05,24900,50004,76107000,7212,4695.92339,200706000,4000,24019,6.12,100.0,580.919983
1968-05-06,24900,50004,76107000,7212,4695.92339,200706000,4000,24019,6.12,100.0,580.919983
